category,usage,topic,meaning,sentence
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,집중해 주셔서 감사합니다.,Thank you for your attention.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,시간 내 주셔서 감사합니다,Thank you for your time.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,바쁘신 와중에 시간 내 주셔서 감사합니다.,Thank you for taking the time out of your busy schedule.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,와주셔서감사합니다,Thank you for coming.
프레젠테이션,질의응답,질문받기,질문을받도록하죠,Let’s throw it open to questions.
프레젠테이션,질의응답,질문받기,질문있으세요?,Any questions?
프레젠테이션,질의응답,질문받기,어떠한 질문이든 기꺼이 답변해 드리도록 하겠슴니다,I'd be glad to try and answer any questions.
프레젠테이션,질의응답,질문받기,어떤 질문이든 기꺼이 남아서 답변해 드리겠습니다,I'd be happy to stay and answer any questions you have.
프레젠테이션,질의응답,질문받기,의문사항이 있으시면 질문해 주세요.,"If there is anything you are not clear about, please ask"
프레젠테이션,질의응답,질문받기,의문사항이 있으시면 질문해 주세요.,"If there is anything you are not clear about, please feel free to ask."
프레젠테이션,질의응답,질문받기,의문사항이 있으시면 이메일로 연락 주세요.,"If there is anything you are not clear about, please contact me via email."
프레젠테이션,질의응답,질문받기,제가 방금 언급한 내용에 대해 질문 있으십니까?,Are there any inquiries about the points that I just mentioned? ’
프레젠테이션,질의응답,질문받기,이제 여러분의 질문을 받도록 하겠습니다.,I would like to open the floor for any questions that you may have.
프레젠테이션,질의응답,질문받기,이제 질문을 받겠습니다.,Now I open up the floor for questions
프레젠테이션,질의응답,질문받기,질문을 위해 발언권을 부여해 드리죠.,Let me open up the floor for any questions.
프레젠테이션,질의응답,질문받기,한 번에 한 분씩만 질문해 주세요.,Please one at a time.
프레젠테이션,질의응답,질문받기,한 번에 하나씩만 질문을 받겠습니다.,I will take one question at a time.
프레젠테이션,질의응답,질문받기,이 분 질문을 먼저 받고 다음에 그쪽 분 질문을 받도록 하겠습니다,Why don’t you go ahead with your question and then I’ II take yours next?
프레젠테이션,질의응답,질문확인,유기적 경영’이라는 것이 무슨 말씀이신지요?,"What do you mean by “ organic management""?"
프레젠테이션,질의응답,질문확인,고등교육에서는 이 교수법이 효과가 없을 것이라는 뜻입니까?,00 you mean this teaching method might not work in higher education?
프레젠테이션,질의응답,질문확인,제가 제대로 이해한 것이라면， 기술이 우리를 보다 인간적으로만들어 준다는 말씀이시죠?,"If I understand you correctly, you are saying technology makes us more human?"
프레젠테이션,질의응답,질문확인,죄송하지만， 질문을 이해하지 못했습니다. 다시 한 번 말씀해 주시겠습니까?,"Sorry, I didn't catch that. Could you go over that again?"
프레젠테이션,질의응답,질문확인,죄송하지만， 질문을 이해하지 못했습니다. 다시 한 번 말씀해 주시겠습니까?,"Sorry, I didn’t catch that. Could you repeat it, please?"
프레젠테이션,질의응답,질문확인,제가 제대로 이해했는지 확실치는 않지만， 저희의 네트워크 시스댐이 전부 업그레이드되어야 한다는 것입니까?,I'm not sure whether I understand you correctlι but are you saying that all our network systems should be upgraded?
프레젠테이션,질의응답,질문확인,질문을 좀 더 구체적으로 해 주시겠습니까?,Could you be a little more specific with your questions?
프레젠테이션,질의응답,질문확인,질문하시고자 하는 것이 정확히 무엇이죠?,What exactly is it that you are asking?
프레젠테이션,질의응답,질문확인,말씀을 이해하지 못했습니다. 정혹념| 무슨 뜻입니까?,I don’t quite follow you. What exactly do you mean?
프레젠테이션,질의응답,질문확인,무슨 말씀을 하시는지 잘 모르겠네요. 다시 한 번 말씀해 주시겠습니까?,|’m not sure what you're getting at. Could you say that again?
프레젠테이션,질의응답,질문확인,미안합니다만 집중하지 못했습니다. 무슨 말씀이셨습니까?,|’m sorry. I was not paying attention. What was that again?
프레젠테이션,질의응답,질문확인,더 천천히 말씀해 주시겠습니까?,Could you speak more slowly?
프레젠테이션,질의응답,질문확인,더 천천히 말씀해 주시겠습니까?,"Could you speak a little more slowly, please?"
프레젠테이션,질의응답,질문확인,죄송합니다. 조금만 더 천천히 다시 한 번 말씀해 주시겠습니까?,|’m sorry. Could you repeat that a bit more slowly?
프레젠테이션,질의응답,질문확인,죄송합니다. 잘 들리지가 않네요. 조금만 더 크게 말씀해 주시겠어요?,"I'm sorry. I couldn't hear you clearly. Could you speak a little louder, please?"
프레젠테이션,질의응답,좋은 질문에 대한 대답,아주좋은질문이네요,That's a very good question.
프레젠테이션,질의응답,좋은 질문에 대한 대답,매우 중요한 질문입니다.,That’s a very important question.
프레젠테이션,질의응답,좋은 질문에 대한 대답,제가 추가 예시를 드랄 수 있기 때문에 그 질문은 좋은 질문입니다.,That question is a good one because it allows me to give some extra examples.
프레젠테이션,질의응답,좋은 질문에 대한 대답,그 점을 제기해 주셔서 기쁨니다.,I'm glad you raised that point.
프레젠테이션,질의응답,좋은 질문에 대한 대답,흥미로운질문이군요,That’s an interesting question
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,지금은 그 정보에 대해 밝힐 수 없습니다,I can’t reveal that information at this time.
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,죄송합니다만， 그건 기밀 정보입니다.,"|’m sorry, but that is confidential information ."
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,그건 제 분야가 아닌 것 같군요.,|’m afraid that’s not my field .
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,그 질문에 대한 명확한 답이 지금은 없습니다만， 추후에 이메일로 논의해 보겠습니다.,"I do not have a definite answer to that question now, but"
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,그 점은 나중에 얘기해도 좋을 것 같군요.,I'd be happy to discuss this further via emai l.
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,여러분 중 이 질문에 대해 의견을 가지고 계신 분이 있습니까?,Perhaps we could deal with that later.
프레젠테이션,질의응답,답변하기 힘든 질문에 대한 대답,김 선생님이 그 질문에 답해 주실 거라고 확신합니다.,Does anyone have any thoughts on this question?
프레젠테이션,질의응답,답변에 대한 이해 및 만족도 확인,영확한 답이 되었는지요?,I'm sure Mr. Kim can answer that question.
프레젠테이션,질의응답,답변에 대한 이해 및 만족도 확인,이제명확합니까?,Have I made that clear?
프레젠테이션,질의응답,답변에 대한 이해 및 만족도 확인,제 답변이 만즉스러우신가요?,Is that clear now?
프레젠테이션,질의응답,답변에 대한 이해 및 만족도 확인,질문에답이되었나요?,Does my answer satisfy you?
프레젠테이션,질의응답,답변에 대한 이해 및 만족도 확인,질문에 답이 되었길 바랍니다.,Does that answer your question?
프레젠테이션,질의응답,질의응답 종료,다른 질문이 없으시다면 여기서 마무리 짓죠.,I hope I've answered your question.
프레젠테이션,질의응답,질의응답 종료,더 이상 질문이 없으시다면 여기까지 하는 것이 좋겠습니다.,"If there are no other questions, why don’t we wrap it up here?"
프레젠테이션,질의응답,질의응답 종료,더 이상 질문이 없으시면 여기서 마치죠.,"If there are no further questions, perhaps we should stop here."
프레젠테이션,질의응답,질의응답 종료,,"If there are no more questions, let us finish up here."
